Unnamed: 0,words,Kana
1287,笛吹き,フエフキ
1288,吹き上げ,フキアゲ
1289,吹き値売り,フキアタイウリ
1290,福岡証券取引所,フクオカショウケントリヒキジョ
1291,含み益（損）,フクミマス（ソン）
1292,含み資産,フクミシサン
1293,含み資産株,フクミシサンカブ
1294,復興特別税,フッコウトクベツゼイ
1295,普通株式,フツウカブシキ
1296,普通取引,フツウトリヒキ
1297,普通配当,フツウハイトウ
1298,浮動株,フドウカブ
1299,浮動株主,フドウカブヌシ
1300,浮動株比率,フドウカブヒリツ
1301,不成注文,フナリチュウモン
1302,踏み,フミ
1303,踏み上げ,フミアゲ
1304,フラッグ型,フラッグカタ
1305,フラッシュクラッシュ,フラッシュクラッシュ
1306,振替口座簿,フリカエコウザボ
1307,フルインベストメント,フルインベストメント
1308,フロントランニング,フロントランニング
1309,分足,フンアシ
1310,ＶＷＡＰ,
1311,ブックビルディング方式,ブックビルディングホウシキ
1312,ブックランナー,ブックランナー
1313,物色買い,ブッショクカイ
1314,物的証券,ブッテキショウケン
1315,ブラックショールズモデル,ブラックショールズモデル
1316,ブラックマンデー,ブラックマンデー
1317,ブルマーケット,ブルマーケット
1318,ブルーチップ,ブルーチップ
1319,ブレイクアウト,ブレイクアウト
1320,ブロック取引,ブロックトリヒキ
1321,ブロックトレーディング,ブロックトレーディング
1322,ブロックトレード,ブロックトレード
1323,ブローカー,ブローカー
1324,ブローカー業務,ブローカーギョウム
1325,ブローキング,ブローキング
1326,分散投資,ブンサントウシ
1327,プットオプション,プットオプション
1328,プライマリー・マーケット,プライマリー・マーケット
1329,プライム市場,プライムシジョウ
1330,プレミアム,プレミアム
1331,プログラム売買,プログラムバイバイ
1332,プロテクティブ・プット,プロテクティブ・プット
1333,平均取得単価,ヘイキンシュトクタンカ
1334,平均利回り,ヘイキンリマワリ
1335,ヘッジ,ヘッジ
1336,ヘッジ売り,ヘッジウリ
1337,ヘッジ取引,ヘッジトリヒキ
1338,ベアマーケット,ベアマーケット
1339,米国預託証券,ベイコクヨタクショウケン
1340,ベガ,ベガ
1341,弁済,ベンサイ
1342,弁済期限,ベンサイキゲン
1343,ベーシス,ベーシス
1344,ベーシス取引,ベーシストリヒキ
1345,β（ベータ）値,
1346,ベータ値,ベータアタイ
1347,ペアトレード,ペアトレード
1348,ＰＥＧレシオ,
1349,ペナント型,ペナントカタ
1350,保管振替制度,ホカンフリカエセイド
1351,ほぐれる,ホグレル
1352,保険つなぎ,ホケンツナギ
1353,保護預かり,ホゴアズカリ
1354,保証金率,ホショウキンリツ
1355,細る,サイル
1356,ほふり,ホフリ
1357,ホワイトナイト（白馬の騎士）,ホワイトナイト（ハクバノキシ）
1358,本格反騰,ホンカクハントウ
1359,本質的価値,ホンシツテキカチ
1360,棒上げ,ボウアゲ
1361,棒足,ボウアシ
1362,棒下げ,ボウサゲ
1363,防戦売り,ボウセンウリ
1364,防戦買い,ボウセンカイ
1365,暴騰,ボウトウ
1366,暴落,ボウラク
1367,ボケる,ボケル
1368,募集期間,ボシュウキカン
1369,募集終了,ボシュウシュウリョウ
1370,ボックス型,ボックスカタ
1371,ボックス相場,ボックスソウバ
1372,ボトム,ボトム
1373,ボトムアップアプローチ,ボトムアップアプローチ
1374,ボトムアップ・アプローチ,ボトムアップ・アプローチ
1375,ボベスパ指数,ボベスパシスウ
1376,ボラティリティー,ボラティリティー
1377,ボリュームレシオ,ボリュームレシオ
1378,ボリンジャーバンド,ボリンジャーバンド
1379,ボンヤリ,ボンヤリ
1380,ぼんやり,ボンヤリ
1381,ポイントアンドフィギュア,ポイントアンドフィギュア
1382,ポジション,ポジション
1383,ポジション調整,ポジションチョウセイ
1384,ポジショントーク,ポジショントーク
1385,ポートフォリオ,ポートフォリオ
1386,ポートフォリオ運用,ポートフォリオウンヨウ
1387,曲がり屋,マガリヤ
1388,ＭＡＣＤ,
1389,窓,マド
1390,幻のSQ,マボロシノsq
1391,マーケットニュートラル,マーケットニュートラル
1392,マーケットメーカー,マーケットメーカー
1393,マーケットメーク方式,マーケットメークホウシキ
1394,マーケット・ニュートラル運用,マーケット・ニュートラルウンヨウ
1395,見送り,ミオクリ
1396,見切り千両,ミキリセンリョウ
1397,未公開株,ミコウカイカブ
1398,未上場,ヒツジジョウジョウ
1399,見せ板,ミセイタ
1400,みなし額面,ミナシガクメン
1401,ミニ株,ミニカブ
1402,ミニゴールデンクロス,ミニゴールデンクロス
1403,ミニデッドクロス,ミニデッドクロス
1404,無額面株式,ムガクメンカブシキ
1405,無議決権株式,ムギケツケンカブシキ
1406,無償増資,ムショウゾウシ
1407,銘柄,メイガラ
1408,銘柄コード,メイガラコード
1409,名義書き換え,メイギカキカエ
1410,メキシコボルサ指数,メキシコボルサシスウ
1411,目先,メサキ
1412,目先観,メサキカン
1413,目先筋,メサキスジ
1414,モザイク情報,モザイクジョウホウ
1415,もちあい,モチアイ
1416,持ち合い解消,モチアイカイショウ
1417,持ち合い株,モチアイカブ
1418,もちあい放れ,モチアイホウレ
1419,持ち株比率,モチカブヒリツ
1420,持ち高調整,モチコウチョウセイ
1421,もちつき相場,モチツキソウバ
1422,戻す,モドス
1423,戻り,モドリ
1424,戻り足,モドリアシ
1425,戻り売り,モドリウリ
1426,もみ合い,モミアイ
1427,モメンタム株,モメンタムカブ
1428,模様眺め,モヨウナガメ
1429,約定,ヤクジョウ
1430,約定代金,ヤクジョウダイキン
1431,約定日,ヤクジョウニチ
1432,安値,ヤスネ
1433,安値覚え,ヤスネオボエ
1434,安値拾い,ヤスネヒロイ
1435,安値引け,ヤスネヒケ
1436,安値待ち,ヤスネマチ
1437,安値もみ合い,ヤスネモミアイ
1438,休む,ヤスム
1439,休むも相場,ヤスムモソウバ
1440,安寄り,アンヨリ
1441,ヤリ気配,ヤリケハイ
1442,やれやれ,ヤレヤレ
1443,有価証券オプション,ユウカショウケンオプション
1444,有効フロンティア,ユウコウフロンティア
1445,有償増資,ユウショウゾウシ
1446,優先株,ユウセンカブ
1447,優先市場,ユウセンシジョウ
1448,優先出資証券,ユウセンシュッシショウケン
1449,優待利回り,ユウタイリマワリ
1450,猶予期間,ユウヨキカン
1451,ユニバース,ユニバース
1452,緩む,ユルム
1453,ユーロ・ストックス５０,
1454,様子見,ヨウスミ
1455,陽線,ヨウセン
1456,横ばい,ヨコバイ
1457,予想配当利回り,ヨソウハイトウリマワリ
1458,予想ＰＥＲ,
1459,予想変動率,ヨソウヘンドウリツ
1460,預託証券,ヨタクショウケン
1461,呼び値,ヨビネ
1462,寄り付き,ヨリツキ
1463,寄引同事線,ヨリヒキドウコトセン
1464,寄り前,ヨリマエ
1465,弱気,ヨワキ
1466,弱腰,ヨワゴシ
1467,弱含み,ヨワフクミ
1468,弱もちあい,ヨワモチアイ
1469,四本値,ヨンホンアタイ
1470,4本値,
1471,ヨーロピアンタイプオプション,ヨーロピアンタイプオプション
1472,ライツイシュー,ライツイシュー
1473,ライツ・オファリング,ライツ・オファリング
1474,ラインチャート,ラインチャート
1475,ラッセル2000,
1476,乱高下,ランコウゲ
1477,ランダム・ウォーク,ランダム・ウォーク
1478,利益確定売り,リエキカクテイウリ
1479,利益配当請求権,リエキハイトウセイキュウケン
1480,利食い,リグイ
1481,リスク,リスク
1482,リスクオフ,リスクオフ
1483,リスクオン,リスクオン
1484,リスク回避,リスクカイヒ
1485,リスク許容度,リスクキョヨウド
1486,リスク志向,リスクシコウ
1487,リスク選好,リスクセンコウ
1488,リスクパリティ戦略,リスクパリティセンリャク
1489,理想買い,リソウカイ
1490,リターン,リターン
1491,リターン・リバーサル,リターン・リバーサル
1492,リバランス,リバランス
1493,リビジョン・インデックス,リビジョン・インデックス
1494,利回り格差,リマワリカクサ
1495,流通株式,リュウツウカブシキ
1496,流通市場,リュウツウシジョウ
1497,流動性,リュウドウセイ
1498,両建て,リョウダテ
1499,理論ベーシス,リロンベーシス
1500,リーブオーダー,リーブオーダー
1501,類似会社比準価格算定方式,ルイジカイシャヒジュンカカクサンテイホウシキ
1502,歴史的変動率,レキシテキヘンドウリツ
1503,レシオ,レシオ
1504,レジスタンスライン,レジスタンスライン
1505,レッドチップ指数,レッドチップシスウ
1506,劣後株式,レツゴカブシキ
1507,レバレッジ効果,レバレッジコウカ
1508,レンジ相場,レンジソウバ
1509,連想売り,レンソウウリ
1510,連想買い,レンソウカイ
1511,連続約定気配,レンゾクヤクジョウケハイ
1512,レーティング,レーティング
1513,ろうばい売り,ロウバイウリ
1514,ロスカット,ロスカット
1515,ロックアップ,ロックアップ
1516,ロング,ロング
1517,ロングポジション,ロングポジション
1518,ロング・ショート運用,ロング・ショートウンヨウ
1519,ロンドン証券取引所,ロンドンショウケントリヒキジョ
1520,ローソク足,ローソクアシ
1521,ローリング決済,ローリングケッサイ
1522,ロールオーバー,ロールオーバー
1523,ローンチ,ローンチ
1524,割安株,ワリヤスカブ
1525,割安株投資,ワリヤスカブトウシ
1526,腕力相場,ワンリョクソウバ
1527,ＩＲＳ,
1528,ＩＦＡ,
1529,ＩＳＩＮコード,
1530,ＩＴＭ,
1531,ＩＶ,
1532,アウトライト取引,アウトライトトリヒキ
1533,アウトルック,アウトルック
1534,アウト・オブ・ザ・マネー,アウト・オブ・ザ・マネー
1535,赤字国債,アカジコクサイ
1536,アキュムレーション,アキュムレーション
1537,アクティブ運用,アクティブウンヨウ
1538,足どり,アシドリ
1539,アスク,アスク
1540,アセットスワップ,アセットスワップ
1541,アセット・アロケーション,アセット・アロケーション
1542,アット・ザ・マネー,アット・ザ・マネー
1543,アップ率,アップリツ
1544,アナリストリポート,アナリストリポート
1545,アメリカンタイプオプション,アメリカンタイプオプション
1546,アモチゼーション,アモチゼーション
1547,アルゴリズム取引,アルゴリズムトリヒキ
1548,アルゴリズムトレード,アルゴリズムトレード
1549,アンダーウエート,アンダーウエート
1550,アンダーライター,アンダーライター
1551,アンワインド,アンワインド
1552,Ｒ＆Ｉ,
1553,ＲＭＢＳ,
1554,ＲＴＧＳ,
1555,ＥＯＮＩＡ,
1556,ＩＳＤＡ,
1557,委託証拠金,イタクショウコキン
1558,委託売買,イタクバイバイ
1559,一般担保付社債,イッパンタンポツキシャサイ
1560,一本線,イッポンセン
1561,イベント・ドリブン,イベント・ドリブン
1562,イベント・リスク,イベント・リスク
1563,イミュニゼーション戦略,イミュニゼーションセンリャク
1564,依頼格付け,イライカクヅケ
1565,インカムゲイン,インカムゲイン
1566,陰線,インセン
1567,インターバンク市場,インターバンクシジョウ
1568,インターマーケットスプレッド取引,インターマーケットスプレッドトリヒキ
1569,インデックス,インデックス
1570,インデックス運用,インデックスウンヨウ
1571,インデックス売買,インデックスバイバイ
1572,インフレ連動債,インフレレンドウサイ
1573,インプライドボラティリティー,インプライドボラティリティー
1574,インベストメント・グレード,インベストメント・グレード
1575,陰陽足,インヨウアシ
1576,イン・ザ・マネー,イン・ザ・マネー
1577,ＥＴＮ,
1578,ＥＴＰ,
1579,ＥＢ債,
1580,イールドカーブ,イールドカーブ
1581,イールドカーブ・コントロール,イールドカーブ・コントロール
1582,イールドスプレッド,イールドスプレッド
1583,イールドダッチ方式,イールドダッチホウシキ
1584,イールドレシオ,イールドレシオ
1585,ウォッチ中,ウォッチナカ
1586,ウォッチリスト,ウォッチリスト
1587,受渡し,ウケワタシ
1588,受渡決済,ウケワタシケッサイ
1589,受渡決済値段,ウケワタシケッサイネダン
1590,受渡適格銘柄,ウケワタシテキカクメイガラ
1591,受渡日,ウケワタシニチ
1592,売り越し,ウリコシ
1593,売り手市場,ウリテシジョウ
1594,上値が重い,ウワネガオモイ
1595,永久債,エイキュウサイ
1596,永久劣後債,エイキュウレツゴサイ
1597,ＨＶ,
1598,エクスワラント,エクスワラント
1599,Ｓ＆Ｐ,
1600,ＳＭＡ,
1601,ＮＣＤ,
1602,ＦＲＡ,
1603,ＦＦ金利,
1604,ＦＴＳＥ世界国債インデックス,
1605,ＦＢ,
1606,エマージング市場,エマージングシジョウ
1607,ＭＲＦ,
1608,ＭＳＣＢ,
1609,ＭＭＦ,
1610,ＭＴＮ,
1611,ＭＢＳ,
1612,縁故債,エンコサイ
1613,縁故地方債,エンコチホウサイ
1614,円高,エンダカ
1615,円建て外債,エンダテガイサイ
1616,円安,エンヤス
1617,ＡＴＭ,
1618,ＡＢＳ,
1619,応募者利回り,オウボシャリマワリ
1620,大台,オオダイ
1621,大引足,オオビキアシ
1622,踊り場,オドリバ
1623,オフショア市場,オフショアシジョウ
1624,オプション価格,オプションカカク
1625,オプション取引,オプショントリヒキ
1626,オプション料,オプションリョウ
1627,オペ,オペ
1628,オペレーション,オペレーション
1629,オペレーション・ツイスト,オペレーション・ツイスト
1630,オルタナティブ投資,オルタナティブトウシ
1631,オンショア市場,オンショアシジョウ
1632,ＯＩＳ,
1633,ＯＴＭ,
1634,オーバーウエート,オーバーウエート
1635,オーバーシュート,オーバーシュート
1636,オープン市場,オープンシジョウ
1637,買い入れ償還,カイイレショウカン
1638,買い入れ消却,カイイレショウキャク
1639,買い越し,カイコシ
1640,回号,カイゴウ
1641,買い手市場,カイテシジョウ
1642,買い持ち,カイモチ
1643,乖離率,カイリリツ
1644,カウンターパーティー,カウンターパーティー
1645,カウンターパーティーリスク,カウンターパーティーリスク
1646,価格競争入札コンベンショナル方式,カカクキョウソウニュウサツコンベンショナルホウシキ
1647,価格変動性,カカクヘンドウセイ
1648,価格変動リスク,カカクヘンドウリスク
1649,格付け,カクヅケ
1650,格付ウォッチ,カクツケウォッチ
1651,格付け格差,カクヅケカクサ
1652,格付け会社,カクヅケカイシャ
1653,格付け機関,カクヅケキカン
1654,格付投資情報センター,カクツケトウシジョウホウセンター
1655,確定利付き証券,カクテイリツキショウケン
1656,貸し倒れリスク,カシタオレリスク
1657,カストディアン,カストディアン
1658,片端入れ,カタハシイレ
1659,勝手格付け,カッテカクヅケ
1660,カバードコール,カバードコール
1661,カバードプット,カバードプット
1662,カバードボンド,カバードボンド
1663,株価リンク債,カブカリンクサイ
1664,株価連動債,カブカレンドウサイ
1665,株式等振替制度,カブシキナドフリカエセイド
1666,下方修正条項付きＣＢ,
1667,カムワラント,カムワラント
1668,借換債,カリカエサイ
1669,カレンシーオーバーレイ,カレンシーオーバーレイ
1670,カレンシースワップ,カレンシースワップ
1671,カレンダースプレッド取引,カレンダースプレッドトリヒキ
1672,環境債,カンキョウサイ
1673,換金売り,カンキンウリ
1674,幹事会社,カンジカイシャ
1675,幹事証券会社,カンジショウケンガイシャ
1676,官製相場,カンセイソウバ
1677,カントリーリスク,カントリーリスク
1678,外貨建て国内債,ガイカタテコクナイサイ
1679,外国証券取引口座,ガイコクショウケントリヒキコウザ
1680,外国人投資家,ガイコクジントウシカ
1681,外債,ガイサイ
1682,額面,ガクメン
1683,元本リスク,ガンポンリスク
1684,ガンマ,ガンマ
1685,機関投資家,キカントウシカ
1686,期先,キサキ
1687,期先限月取引,キサキゲンゲツトリヒキ
1688,期先物,キサキモノ
1689,期中償還,キチュウショウカン
1690,期中償還請求権付新株予約権付社債,キチュウショウカンセイキュウケンツキシンカブヨヤクケンツキシャサイ
1691,基調,キチョウ
1692,基調転換,キチョウテンカン
1693,期近,キヂカ
1694,期近限月取引,キヂカゲンゲツトリヒキ
1695,期近物,キヂカモノ
1696,既発債,キハツサイ
1697,ＣＡＴボンド,
1698,キャップ,キャップ
1699,ＣＡＰ,
1700,キャピタルゲイン,キャピタルゲイン
1701,キャピタルゲイン課税,キャピタルゲインカゼイ
1702,キャピタルマーケット,キャピタルマーケット
1703,キャピタルロス,キャピタルロス
1704,急騰,キュウトウ
1705,急反発,キュウハンパツ
1706,急反落,キュウハンラク
1707,急落,キュウラク
1708,ＱＥ,
1709,強弱観,キョウジャクカン
1710,競争売買,キョウソウバイバイ
1711,共同発行債,キョウドウハッコウサイ
1712,共同発行市場公募地方債,キョウドウハッコウシジョウコウボチホウサイ
1713,共同発行地方債,キョウドウハッコウチホウサイ
1714,きり（限）,キリ（ゲン）
1715,切り返す,キリカエス
1716,金融債,キンユウサイ
1717,金融先物取引,キンユウサキモノトリヒキ
1718,金融先物取引業者,キンユウサキモノトリヒキギョウシャ
1719,金融商品仲介業,キンユウショウヒンチュウカイギョウ
1720,金融商品取引所,キンユウショウヒントリヒキジョ
1721,金融商品取引法,キンユウショウヒントリヒキホウ
1722,金融調節,キンユウチョウセツ
1723,金融取,キンユウシュ
1724,金融派生商品,キンユウハセイショウヒン
1725,金利自由化,キンリジユウカ
1726,金利スワップ,キンリスワップ
1727,金利リスク,キンリリスク
1728,ギブアップ制度,ギブアップセイド
1729,逆イールド,ギャクイールド
1730,逆指し値注文,ギャクサシアタイチュウモン
1731,逆二重通貨建て債,ギャクニジュウツウカタテサイ
1732,ギャップアップ,ギャップアップ
1733,銀行等引受債,ギンコウナドヒキウケサイ
1734,クオンツ,クオンツ
1735,クオンツ運用,クオンツウンヨウ
1736,クラウディングアウト,クラウディングアウト
1737,繰り上げ償還,クリアゲショウカン
1738,クリアリング機構,クリアリングキコウ
1739,クレジットリスク,クレジットリスク
1740,クレジット・ウォッチ,クレジット・ウォッチ
1741,クレジット・モニター,クレジット・モニター
1742,クーポン,クーポン
1743,クーポン・スワップ,クーポン・スワップ
1744,クーポン・レート,クーポン・レート
1745,偶発転換社債,グウハツテンカンシャサイ
1746,グリーンボンド,グリーンボンド
1747,グレーマーケット,グレーマーケット
1748,グローバル債券,グローバルサイケン
1749,グローバル・マクロ運用,グローバル・マクロウンヨウ
1750,経過利子,ケイカリシ
1751,決済リスク,ケッサイリスク
1752,ケネディ・ショック,ケネディ・ショック
1753,建設国債,ケンセツコクサイ
1754,堅調,ケンチョウ
1755,権利行使,ケンリコウシ
1756,権利行使価格,ケンリコウシカカク
1757,権利行使日,ケンリコウシニチ
1758,権利放棄,ケンリホウキ
1759,現金授受予定額,ゲンキンジュジュヨテイヒタイ
1760,限月,ゲンゲツ
1761,限月間スプレッド取引,ゲンゲツカンスプレッドトリヒキ
1762,限月交代,ゲンゲツコウタイ
1763,現先取引,ゲンサキトリヒキ
1764,現先レート,ゲンサキレート
1765,現在値,ゲンザイチ
1766,原資産,ゲンシサン
1767,限日取引,ゲンヒドリヒキ
1768,公開市場操作,コウカイシジョウソウサ
1769,公共債,コウキョウサイ
1770,口座設定約諾書,コウザセッテイヤクダクカキ
1771,公社債,コウシャサイ
1772,公社債店頭売買参考統計値,コウシャサイテントウバイバイサンコウトウケイチ
1773,公社債投資信託,コウシャサイトウシシンタク
1774,公社債ファンド,コウシャサイファンド
1775,公定歩合,コウテイブアイ
1776,効率的フロンティア,コウリツテキフロンティア
1777,高利回り債,コウリマワリサイ
1778,小堅い,ショウカタイ
1779,国債,コクサイ
1780,国債先物,コクサイサキモノ
1781,国際スワップ・デリバティブ協会,コクサイスワップ・デリバティブキョウカイ
1782,国債の入札前取引,コクサイノニュウサツマエトリヒキ
1783,国債の発行日前取引,コクサイノハッコウビマエトリヒキ
1784,国債のリオープン方式,コクサイノリオープンホウシキ
1785,国債費,コクサイヒ
1786,国際分散投資,コクサイブンサントウシ
1787,個人向け国債,コジンムケコクサイ
1788,国庫短期証券,コッコタンキショウケン
1789,固定金利,コテイキンリ
1790,個別格付け,コベツカクヅケ
1791,個別株リンク債,コベツカブリンクサイ
1792,コマーシャルペーパー,コマーシャルペーパー
1793,コンバージョン・ファクター,コンバージョン・ファクター
1794,コンベクシティ,コンベクシティ
1795,コンベンショナル方式,コンベンショナルホウシキ
1796,コーポレートアクション,コーポレートアクション
1797,コーラブル債,コーラブルサイ
1798,コールオプション,コールオプション
1799,コール市場,コールシジョウ
1800,コールローン,コールローン
1801,合成先物,ゴウセイサキモノ
1802,後場,ゴバ
1803,債券,サイケン
1804,債券先物取引,サイケンサキモノトリヒキ
1805,債券貸借取引,サイケンタイシャクトリヒキ
1806,債券レポ市場,サイケンレポシジョウ
1807,最終決済,サイシュウケッサイ
1808,最終清算数値,サイシュウセイサンスウチ
1809,最終利回り,サイシュウリマワリ
1810,裁定売り,サイテイウリ
1811,裁定売り残,サイテイウリザン
1812,裁定買い残,サイテイカイザン
1813,裁定解消売り,サイテイカイショウウリ
1814,裁定買い,サイテイカイ
1815,裁定残,サイテイザン
1816,裁定取引,サイテイトリヒキ
1817,債務担保証券,サイムタンポショウケン
1818,債務不履行リスク,サイムフリコウリスク
1819,最優遇貸出金利,サイユウグウタイシュツキンリ
1820,最良執行,サイリョウシッコウ
1821,差額決済,サガクケッサイ
1822,先物取引,サキモノトリヒキ
1823,先物理論価格,サキモノリロンカカク
1824,差金決済,サシガネケッサイ
1825,差金決済取引,サシガネケッサイトリヒキ
1826,指し値オペ,サシアタイオペ
1827,サムライ債,サムライサイ
1828,サヤ,サヤ
1829,サヤ取り,サヤトリ
1830,サヤ寄せ,サヤヨセ
1831,財政投融資特別会計国債,ザイセイトウユウシトクベツカイケイコクサイ
1832,財投機関債,ザイトウキカンサイ
1833,財投債,ザイトウサイ
1834,財務代理人,ザイムダイリニン
1835,残玉,ザンタマ
1836,残存期間,ザンソンキカン
1837,仕組債,シクミサイ
1838,資産担保証券,シサンタンポショウケン
1839,市場間スプレッド取引,シジョウカンスプレッドトリヒキ
1840,市場金利,シジョウキンリ
1841,市場リスク,シジョウリスク
1842,システム運用,システムウンヨウ
1843,私設取引システム,シセツトリヒキシステム
1844,自然利子率,シゼンリシリツ
1845,シ団,シダン
1846,市中金利,シチュウキンリ
1847,シティ世界国債インデックス,シティセカイコクサイインデックス
1848,シニア債,シニアサイ
1849,資本市場,シホンシジョウ
1850,ＳＨＩＢＯＲ,
1851,社債,シャサイ
1852,社債間限定同順位特約,シャサイカンゲンテイドウジュンイトクヤク
1853,社債管理者,シャサイカンリシャ
1854,社債担保証券,シャサイタンポショウケン
1855,週足,シュウアシ
1856,終利,オワリリ
1857,主幹事,シュカンコト
1858,償還,ショウカン
1859,償還期間,ショウカンキカン
1860,償還期日,ショウカンキジツ
1861,償還差益,ショウカンサエキ
1862,償還年限,ショウカンネンゲン
1863,商業不動産担保証券,ショウギョウフドウサンタンポショウケン
1864,ショウグン債,ショウグンサイ
1865,証券会社,ショウケンガイシャ
1866,証券業,ショウケンギョウ
1867,証券コード協議会,ショウケンコードキョウギカイ
1868,証券市場,ショウケンシジョウ
1869,証券総合口座,ショウケンソウゴウコウザ
1870,証券仲介業,ショウケンチュウカイギョウ
1871,証券取引所,ショウケントリヒキジョ
1872,証券取引責任準備金,ショウケントリヒキセキニンジュンビキン
1873,証券取引法,ショウケントリヒキホウ
1874,証券保管振替機構,ショウケンホカンフリカエキコウ
1875,証拠金,ショウコキン
1876,処分売り,ショブンウリ
1877,所有期間利回り,ショユウキカンリマワリ
1878,ショーグン債,ショーグンサイ
1879,ショート,ショート
1880,ショートカバー,ショートカバー
1881,ショートポジション,ショートポジション
1882,新株引受権付社債,シンカブヒキウケケンツキシャサイ
1883,新株予約権付社債,シンカブヨヤクケンツキシャサイ
1884,新興成長市場,シンコウセイチョウシジョウ
1885,新証券コード,シンショウケンコード
1886,シンジケート団,シンジケートダン
1887,真正価値,シンセイカチ
1888,新長期プライムレート,シンチョウキプライムレート
1889,新値,シンネ
1890,新発債,シンハツサイ
1891,信用格付け会社,シンヨウカクヅケカイシャ
1892,信用リスク,シンヨウリスク
1893,ＣＦＤ,
1894,ＣＭＢＳ,
1895,ＣＬＯ,
1896,ＣＤ,
1897,ＣＤＯ,
1898,ＣＢ,
1899,ＣＢＯ,
1900,ＣＰ,
1901,Ｊ－ＮＥＴ取引,
1902,ＪＰモルガンＧＢＩ‐ＥＭグローバル・ダイバーシファイド,
1903,ＪＳＣＣ,
1904,ＪＣＲ,
1905,ＪＰＸ,
1906,時間的価値,ジカンテキカチ
1907,事業債,ジギョウサイ
1908,自己責任原則,ジコセキニンゲンソク
1909,自己売買,ジコバイバイ
1910,自己売買基準,ジコバイバイキジュン
1911,実質金利,ジッシツキンリ
1912,実現損益,ジツゲンソンエキ
1913,地場証券,ジバショウケン
1914,ジャンク債,ジャンクサイ
1915,ジャンクボンド,ジャンクボンド
1916,十字線,ジュウジセン
1917,住宅ローン担保証券,ジュウタクローンタンポショウケン
1918,住民参加型公募債,ジュウミンサンカガタコウボサイ
1919,ジュニア債,ジュニアサイ
1920,需要予測方式,ジュヨウヨソクホウシキ
1921,順イールド,ジュンイールド
1922,自由金利,ジユウキンリ
1923,上場取引型金融商品,ジョウジョウトリヒキカタキンユウショウヒン
1924,譲渡性預金,ジョウトセイヨキン
1925,スタンダード・アンド・プアーズ,スタンダード・アンド・プアーズ
1926,スティープ化,スティープカ
1927,ストップロスオーダー,ストップロスオーダー
1928,ストラテジスト,ストラテジスト
1929,ストラテジー取引,ストラテジートリヒキ
1930,ストラドル,ストラドル
1931,ストラングル,ストラングル
1932,ストリップス債,ストリップスサイ
1933,ＳＰＡＮ,
1934,ＳＰＡＮ証拠金額,
1935,スプリット・レーティング,スプリット・レーティング
1936,スプレッド,スプレッド
1937,スペキュレーション取引,スペキュレーショントリヒキ
1938,スペキュレーター,スペキュレーター
1939,スポットレート,スポットレート
1940,スワップション,スワップション
1941,スワップ取引,スワップトリヒキ
1942,随時償還,ズイジショウカン
1943,政策金利,セイサクキンリ
1944,清算価格,セイサンカカク
1945,清算機関,セイサンキカン
1946,清算値段,セイサンネダン
1947,政府関係機関債,セイフカンケイキカンサイ
1948,政府短期証券,セイフタンキショウケン
1949,政府保証外債,セイフホショウガイサイ
1950,政府保証債,セイフホショウサイ
1951,セカンダリー・マーケット,セカンダリー・マーケット
1952,積極運用,セッキョクウンヨウ
1953,セリ売買,セリバイバイ
1954,セリング,セリング
1955,セルサイド,セルサイド
1956,セータ,セータ
1957,ゼロ金利（政策）,ゼロキンリ（セイサク）
1958,ゼロクーポン債,ゼロクーポンサイ
1959,前場,ゼンバ
1960,早期償還,ソウキショウカン
1961,総合取引所,ソウゴウトリヒキジョ
1962,相場操縦,ソウバソウジュウ
1963,即時グロス決済,ソクジグロスケッサイ
1964,ソブリン格付け,ソブリンカクヅケ
1965,ソブリン債,ソブリンサイ
1966,ソブリンリスク,ソブリンリスク
1967,損益通算,ソンエキツウサン
1968,損切り,ソンギリリ
1969,損失補てん,ソンシツオギナテン
1970,ＴＩＢＯＲ,
1971,タイムディケイ,タイムディケイ
1972,他社株転換可能債,タシャカブテンカンカノウサイ
1973,他社株転換債,タシャカブテンカンサイ
1974,立会時間,タチアイジカン
1975,短期金融資産,タンキキンユウシサン
1976,短期金融市場,タンキキンユウシジョウ
1977,短期金利,タンキキンリ
1978,短期国債,タンキコクサイ
1979,短期債格付け,タンキサイカクヅケ
1980,短期プライムレート,タンキプライムレート
1981,短資会社,タンシカイシャ
1982,単利,タンリ
1983,タームプレミアム,タームプレミアム
1984,ダイナミックヘッジ,ダイナミックヘッジ
1985,大暴落,ダイボウラク
1986,大名債,ダイミョウサイ
1987,ダウンサイドリスク,ダウンサイドリスク
1988,地政学的リスク,チセイガクテキリスク
1989,地方債,チホウサイ
1990,着地取引,チャクチトリヒキ
1991,チャネル,チャネル
1992,チャネルライン,チャネルライン
1993,チャート,チャート
1994,チャート分析,チャートブンセキ
1995,中期国債,チュウキコクサイ
1996,中期国債ファンド,チュウキコクサイファンド
1997,中国ファンド,チュウコクファンド
1998,中心限月,チュウシンゲンゲツ
1999,抽選償還,チュウセンショウカン
2000,注文期間,チュウモンキカン
2001,長期金融市場,チョウキキンユウシジョウ
2002,長期金利操作,チョウキキンリソウサ
2003,長期国債,チョウキコクサイ
2004,長期債格付け,チョウキサイカクヅケ
2005,長期プライムレート,チョウキプライムレート
2006,超長期国債,チョウチョウキコクサイ
2007,超長期社債,チョウチョウキシャサイ
2008,直接利回り,チョクセツリマワリ
2009,直利,ナオトシ
